ETA,SIGMA,N,mse,esp_neuronal
0.5,2.0,39000,0.0462270212431252,25.49357349635743
0.5,2.0,40000,0.043130008244217685,26.276139993292155
0.5,2.0,41000,0.0400637246155872,26.88474955491099
0.5,2.0,42000,0.04477051560650802,25.974483078136917
0.5,2.0,43000,0.04855381126972756,25.092222854091016
0.5,2.0,44000,0.04429015845355798,26.106204291827492
0.5,2.0,45000,0.046739035534075324,25.661023204698417
0.5,2.0,46000,0.039665501259407945,26.87191470910573
0.5,2.0,47000,0.04521998138837724,25.85187962071958
0.5,2.0,48000,0.04165012942449187,26.071216944665686
0.5,2.0,49000,0.04892330011880115,25.66940582372675
0.5,3.0,1000,0.10032114289079312,20.870920907544914
0.5,3.0,2000,0.0925214655215322,22.084944876679344
0.5,3.0,3000,0.10766782927838217,20.813790900638274
0.5,3.0,4000,0.11073090731534223,20.889536087561943
0.5,3.0,5000,0.11220103995129235,20.91170492184957
0.5,3.0,6000,0.09697272113692694,21.53993400689395
0.5,3.0,7000,0.10909208073221736,20.164286867202843
0.5,3.0,8000,0.11495681898082073,20.16690094345991
0.5,3.0,9000,0.10203373088408316,20.797749589717863
0.5,3.0,10000,0.09470059870866042,21.758889319326368
0.5,3.0,11000,0.0945218374626057,21.868717964687075
0.5,3.0,12000,0.09858988833061849,21.569148160526815
0.5,3.0,13000,0.08664295762542104,22.07495842928973
0.5,3.0,14000,0.11095059450848677,20.126714107423943
0.5,3.0,15000,0.09836591690530186,21.41995582065685
0.5,3.0,16000,0.10130199721802755,21.03874048202971
0.5,3.0,17000,0.10358726728536309,20.219690595771812
0.5,3.0,18000,0.10921137765981677,21.32592022332033
0.5,3.0,19000,0.10396956885949382,20.560998612184093
0.5,3.0,20000,0.08300518977079097,22.359083167420714
0.5,3.0,21000,0.09438144390917605,20.849495237344282
0.5,3.0,22000,0.09603229710137255,21.296681731750358
0.5,3.0,23000,0.11071249325515711,20.041734684808432
0.5,3.0,24000,0.102946992225229,20.38307712511167
0.5,3.0,25000,0.09836285115040701,21.088719546963
0.5,3.0,26000,0.12112774382039564,19.69679547431497
0.5,3.0,27000,0.09779068710628619,21.326297734831297
0.5,3.0,28000,0.10545402295610037,20.860853896540696
0.5,3.0,29000,0.10980841080828033,20.488313567145394
0.5,3.0,30000,0.09567413945573965,21.228243296989724
0.5,3.0,31000,0.09788788909217536,21.66986393655262
0.5,3.0,32000,0.09979852502002413,21.361520276027704
0.5,3.0,33000,0.09462409043542205,22.143793964747925
0.5,3.0,34000,0.09767958550574476,21.04791578725645
0.5,3.0,35000,0.11498763906499651,19.923444420829004
0.5,3.0,36000,0.1123669897940424,20.241936887096294
0.5,3.0,37000,0.08747981591802975,22.159827992598398
0.5,3.0,38000,0.08892518937451924,21.55737847376279
0.5,3.0,39000,0.10529660939781293,20.359517863672924
0.5,3.0,40000,0.09803485067866348,20.989167942690813
0.5,3.0,41000,0.10013581152444229,20.738676172314268
0.5,3.0,42000,0.09523489614883626,21.079844600375246
0.5,3.0,43000,0.08772551447413,22.27102929223439
0.5,3.0,44000,0.10536827117796962,21.25577989815062
0.5,3.0,45000,0.09749024769209237,21.19544109796524
0.5,3.0,46000,0.09637756329484898,21.480030846254444
0.5,3.0,47000,0.10301650446904813,20.4665197722887
0.5,3.0,48000,0.09876274685670974,21.792544053097238
0.5,3.0,49000,0.11657607156745575,19.836095647925195
0.5,4.0,1000,0.16325313144748824,17.544200600823242
0.5,4.0,2000,0.17121762646729308,17.692955573269757
0.5,4.0,3000,0.17493217274786046,17.290493814372518
0.5,4.0,4000,0.18972801494144503,16.025713085140982
0.5,4.0,5000,0.17632404890255665,16.383767305769727
0.5,4.0,6000,0.17172023081360194,17.437141542032663
0.5,4.0,7000,0.1750270075079313,17.661173637315667
0.5,4.0,8000,0.1597409238812398,17.44679570645659
0.5,4.0,9000,0.1577740205807495,18.16414824080687
0.5,4.0,10000,0.17842567588505348,16.700247244774655
0.5,4.0,11000,0.17076111276477043,16.903008652042566
0.5,4.0,12000,0.16883178290564455,17.42429332036921
0.5,4.0,13000,0.18180614579946858,16.66996813939661
0.5,4.0,14000,0.1673525432961808,18.24456786960133
0.5,4.0,15000,0.1780464581787601,16.5452415057452
0.5,4.0,16000,0.17785296629472402,16.67316484893542
0.5,4.0,17000,0.16743523484881329,17.3434852689197
0.5,4.0,18000,0.16273260710937928,17.290114777480646
0.5,4.0,19000,0.19679612333169766,16.248372815063647
0.5,4.0,20000,0.1842202588849009,16.828750260937124
0.5,4.0,21000,0.16196699392438926,17.61329165703179
0.5,4.0,22000,0.1464310882950724,18.40211310305215
0.5,4.0,23000,0.1920906721515002,16.311329848689358
0.5,4.0,24000,0.18290903001293624,16.822829200073237
0.5,4.0,25000,0.2088566923061907,15.865904259102882
0.5,4.0,26000,0.168524102900953,17.00294712182049
0.5,4.0,27000,0.16702466378715575,17.528324304153887
0.5,4.0,28000,0.17875974155052338,17.24597456505281
0.5,4.0,29000,0.175348583066041,17.28998177307152
0.5,4.0,30000,0.1718035911630896,17.20133490703301
0.5,4.0,31000,0.18423059700191463,17.41360761233301
0.5,4.0,32000,0.16530282085690937,17.85845432785176
0.5,4.0,33000,0.1637990810921039,17.80766456147618
0.5,4.0,34000,0.1730977623182955,17.74318831818719
0.5,4.0,35000,0.1439668335435495,18.03747585257725
0.5,4.0,36000,0.1666162190834664,18.142638480772757
0.5,4.0,37000,0.1659639776770014,17.475791494079488
0.5,4.0,38000,0.18465425280154152,17.01473946341608
0.5,4.0,39000,0.2061726364348661,15.453998725522563
0.5,4.0,40000,0.156204587260647,18.289081033866033
0.5,4.0,41000,0.1770205616533529,16.912814926251066
0.5,4.0,42000,0.18482577076093057,16.740207153646885
0.5,4.0,43000,0.16452268551076585,17.474023508461137
0.5,4.0,44000,0.18274577915948909,17.10978897847191
0.5,4.0,45000,0.1707930432021155,17.609030335588063
0.5,4.0,46000,0.1631737463637828,17.40330523851808
0.5,4.0,47000,0.17202011067127448,17.564246268240005
0.5,4.0,48000,0.1588014136563479,17.42217157925011
0.5,4.0,49000,0.1855865351457602,16.542572751371402
0.5,0.1,1000,0.008289010309303586,71.54256996964183
0.5,0.1,2000,0.006913691984757882,115.15439266932688
0.5,0.1,3000,0.0069281875469329665,138.72532616004565
0.5,0.1,4000,0.0067957765647099445,154.29339905670398
0.5,0.1,5000,0.00691687076325494,164.34958221871068
0.5,0.1,6000,0.0068693970306376,167.01484473229215
0.5,0.1,7000,0.006843574039065372,173.91208754780706
0.5,0.1,8000,0.006963028111065357,185.83316232071482
0.5,0.1,9000,0.0069192365198199116,186.6289885856071
0.5,0.1,10000,0.006909169541341358,191.13312650708312
0.5,0.1,11000,0.006985916645880897,187.79860084713124
0.5,0.1,12000,0.006942285791104845,183.4070107231581
0.5,0.1,13000,0.006911918941227936,190.10599102064248
0.5,0.1,14000,0.0068310464404298925,193.59934392637518
0.5,0.1,15000,0.00696097424625472,186.31611325484832
0.5,0.1,16000,0.006893975274005609,190.24734924282637
0.5,0.1,17000,0.0068537599810794035,184.9682335853452
0.5,0.1,18000,0.006845401154816992,193.08768654692116
0.5,0.1,19000,0.00686093438873509,185.80588987395123
0.5,0.1,20000,0.0068784526464008245,194.7495092696146
0.5,0.1,21000,0.00695201327477719,187.3065147616232
0.5,0.1,22000,0.006811775513796381,192.69971384515298
0.5,0.1,23000,0.007030461978856742,187.10104183143775
0.5,0.1,24000,0.00690496589053728,191.29632941803598
0.5,0.1,25000,0.006981647172624959,189.206679625792
0.5,0.1,26000,0.006956683317344617,185.18002487844987
0.5,0.1,27000,0.0068890496308394835,192.39923033284686
0.5,0.1,28000,0.006877326994871397,191.4692480956844
0.5,0.1,29000,0.006953602654607026,193.34678384925772
0.5,0.1,30000,0.0069946636377172825,187.95468590553634
0.5,0.1,31000,0.00697566901895366,188.47804448716522
0.5,0.1,32000,0.006929390632194691,194.83671235469743
0.5,0.1,33000,0.0068074443090570536,192.5860855452472
0.5,0.1,34000,0.006868541373800425,187.06096315525906
0.5,0.1,35000,0.0067957247536618234,201.85604023165592
0.5,0.1,36000,0.006822605148433325,198.5978439367529
0.5,0.1,37000,0.006755095779197473,189.30885633728522
0.5,0.1,38000,0.006879913865876631,189.38773893280194
0.5,0.1,39000,0.007002557081202604,189.62196701389865
0.5,0.1,40000,0.006957551912815054,183.3690668891623
0.5,0.1,41000,0.006802825712050152,195.0315945475254
0.5,0.1,42000,0.00687557579579851,191.28460823209195
0.5,0.1,43000,0.0069275753951550095,190.24852719094758
0.5,0.1,44000,0.006994943158355351,189.7048524087818
0.5,0.1,45000,0.006856415684380808,192.72437167449993
0.5,0.1,46000,0.0068594151336309,198.40998109564106
0.5,0.1,47000,0.006968107365465962,194.43589539649486
0.5,0.1,48000,0.0069831947065940505,190.16363074541331
0.5,0.1,49000,0.006953959708498314,195.32850653660572
0.5,0.2,1000,0.007009344892682351,195.67501326163045
0.5,0.2,2000,0.007059560785226372,196.72540133499274
0.5,0.2,3000,0.006937535395495622,194.73777843714046
0.5,0.2,4000,0.006894231869620504,197.72778679398235
0.5,0.2,5000,0.006925271391786276,197.20655633864288
0.5,0.2,6000,0.006961477066285979,189.99716180016816
0.5,0.2,7000,0.006832253154552386,190.39165511680304
0.5,0.2,8000,0.006871059073110333,182.88427968441687
0.5,0.2,9000,0.007029478433644017,189.92999022202875
0.5,0.2,10000,0.00699585550992832,202.9932849292602
0.5,0.2,11000,0.006941968063899515,191.58497456586764
0.5,0.2,12000,0.006855568549442681,183.21145244687418
0.5,0.2,13000,0.006822390243772064,188.22461130987995
0.5,0.2,14000,0.006941696681847087,193.74734509330682
0.5,0.2,15000,0.006892490126680304,189.27690688014795
0.5,0.2,16000,0.006909983969228489,193.8064569168028
0.5,0.2,17000,0.006847667813657411,195.10738267879958
0.5,0.2,18000,0.006958437414367173,194.27996738991382
0.5,0.2,19000,0.00675647962469815,188.76019003322344
0.5,0.2,20000,0.00687576253511205,198.8324484278139
0.5,0.2,21000,0.007035451237693072,196.5427906505184
0.5,0.2,22000,0.006913381863413922,199.2151661675467
0.5,0.2,23000,0.006903721321612344,189.7801513789078
0.5,0.2,24000,0.00681670081196752,178.92865835299347
0.5,0.2,25000,0.006880718073794598,184.1584265315121
0.5,0.2,26000,0.00706359619727297,185.24126916733016
0.5,0.2,27000,0.006841269162105668,186.46563292718207
0.5,0.2,28000,0.006907287747361467,185.30479986555414
0.5,0.2,29000,0.006962927006523764,187.0274095476007
0.5,0.2,30000,0.00693352344970664,190.25443807302153
0.5,0.2,31000,0.006933052264703003,191.37618065063592
0.5,0.2,32000,0.0068121383379892405,187.76603549179055
0.5,0.2,33000,0.006993672101791125,186.19119437708204
0.5,0.2,34000,0.006813654169531447,191.54610263710646
0.5,0.2,35000,0.0070931446070087055,190.8208273504466
0.5,0.2,36000,0.006923690776357183,189.70239010180012
0.5,0.2,37000,0.006849728704307596,190.83421129420566
0.5,0.2,38000,0.00695419118595348,190.4954221776171
0.5,0.2,39000,0.00692505377890569,192.07930724064434
0.5,0.2,40000,0.006887378542467881,187.5003552594259
0.5,0.2,41000,0.007012468226681898,190.84595650653387
0.5,0.2,42000,0.00689184818901255,184.60009193401723
0.5,0.2,43000,0.0069634474647840465,187.14327698317982
0.5,0.2,44000,0.006796162662708305,191.51680585006392
0.5,0.2,45000,0.006669156626998213,192.8052597599571
0.5,0.2,46000,0.0068786387165330224,187.50641249507325
0.5,0.2,47000,0.00693955103722865,189.68654661118413
0.5,0.2,48000,0.0069803193002141,185.41741054998974
0.5,0.2,49000,0.006893485775909108,190.9668830047051
0.5,0.3,1000,0.007826528559536515,159.38881560523376
0.5,0.3,2000,0.007767999204454043,143.94949597802037
0.5,0.3,3000,0.007208856903791192,126.71690341789713
0.5,0.3,4000,0.006989950356454539,109.41262617236882
0.5,0.3,5000,0.007096678587908417,106.60103921744697
0.5,0.3,6000,0.007055386737674957,99.45969651647673
0.5,0.3,7000,0.007016923966915138,99.23871941147584
0.5,0.3,8000,0.006881594677559324,94.16648522509674
0.5,0.3,9000,0.006892957326450483,91.26377934897977
0.5,0.3,10000,0.0068435453773241384,88.05079783598514
0.5,0.3,11000,0.006835526425277948,89.62826573064925
0.5,0.3,12000,0.006949537417675462,87.19395957599241
0.5,0.3,13000,0.006961907133903919,88.56445448886538
0.5,0.3,14000,0.006825252078210655,88.39134471876437
0.5,0.3,15000,0.006846623085796149,86.86610081602953
0.5,0.3,16000,0.006766877212411091,84.21053347382579
0.5,0.3,17000,0.006912027252136704,87.47378873302982
0.5,0.3,18000,0.006850327334207195,88.06320615541817
0.5,0.3,19000,0.006985592067856395,87.74607851845114
0.5,0.3,20000,0.006936406462015389,86.70079205508515
0.5,0.3,21000,0.007043516138734533,88.30889191650337
0.5,0.3,22000,0.006951844559317961,84.66027296534944
0.5,0.3,23000,0.006883804668775422,85.71160241801802
0.5,0.3,24000,0.006919533373980782,88.74045599260378
0.5,0.3,25000,0.006865122738798521,88.17105302301538
0.5,0.3,26000,0.006890498050054608,88.68367672994222
0.5,0.3,27000,0.006938417321220103,83.30482795956341
0.5,0.3,28000,0.006884837226184956,85.25700871064508
0.5,0.3,29000,0.006822617829748921,88.1602258886019
0.5,0.3,30000,0.007011117531236559,88.36136774302467
0.5,0.3,31000,0.006896344185110417,87.62404529555333
0.5,0.3,32000,0.006879213605859041,87.31147829265942
0.5,0.3,33000,0.00681403779630869,85.88435711452117
0.5,0.3,34000,0.006866008625269471,86.94691529134596
0.5,0.3,35000,0.0069654954117277,85.73047390017778
0.5,0.3,36000,0.006951808196529847,89.20564924153375
0.5,0.3,37000,0.007069569543543613,89.2344003997173
0.5,0.3,38000,0.006880775701005757,87.1279549577874
0.5,0.3,39000,0.006978841987429409,85.16565500311641
0.5,0.3,40000,0.006930251488154267,85.72079896088005
0.5,0.3,41000,0.006915607558715871,84.68950962717814
0.5,0.3,42000,0.006841660891756607,85.55978288489862
0.5,0.3,43000,0.006899490076609738,86.56096017509665
0.5,0.3,44000,0.006846704761752811,83.99475981768495
0.5,0.3,45000,0.006934515105509699,83.60023436291607
0.5,0.3,46000,0.006826125397488674,85.42513803714341
0.5,0.3,47000,0.0069805471794322695,81.5076391324788
0.5,0.3,48000,0.006944905569276823,82.64930610740016
0.5,0.3,49000,0.006928801988365119,85.4174440049562
0.5,0.4,1000,0.007869651551520172,51.893691061600485
0.5,0.4,2000,0.007122894557979769,45.87532067855561
0.5,0.4,3000,0.007107435379282672,42.732041975636506
0.5,0.4,4000,0.006850929032913,40.62988886976234
0.5,0.4,5000,0.006722640212285221,39.65638085444607
0.5,0.4,6000,0.006932663916387513,39.68890268071656
0.5,0.4,7000,0.006873369557319117,38.96481620803107
0.5,0.4,8000,0.00685337286306853,39.58061586338158
0.5,0.4,9000,0.006755377707635088,39.35072424079459
0.5,0.4,10000,0.00684106273236808,39.233706377665406
0.5,0.4,11000,0.006930760118904836,39.25198159800452
0.5,0.4,12000,0.006822923759592227,38.927749112442385
0.5,0.4,13000,0.006725668449704601,39.105973210768866
0.5,0.4,14000,0.006935194879982273,39.07342743008245
0.5,0.4,15000,0.006680926989211347,39.05785070405174
0.5,0.4,16000,0.006883257953523063,39.555675775958576
0.5,0.4,17000,0.006783570354861712,39.01185926074156
0.5,0.4,18000,0.006801503189831406,39.27445033751226
0.5,0.4,19000,0.006772201057096775,38.746627297748574
0.5,0.4,20000,0.006806434269039566,39.20691521777029
0.5,0.4,21000,0.006751459525231156,39.35529887642946
0.5,0.4,22000,0.006939890159664386,39.12359273279244
0.5,0.4,23000,0.006813471910225235,39.281187805029994
0.5,0.4,24000,0.006904045580878687,38.873439778538554
0.5,0.4,25000,0.006764301771279681,38.74073237134353
0.5,0.4,26000,0.00682704294475966,38.831264671126064
0.5,0.4,27000,0.006742616211830423,39.32007581798693
0.5,0.4,28000,0.0067358198774852595,39.17640291369257
0.5,0.4,29000,0.006879815968422759,39.30622994871702
0.5,0.4,30000,0.006871603155769579,39.261926849173896
0.5,0.4,31000,0.006742062754770147,38.97664593324477
0.5,0.4,32000,0.006843476740552348,39.014722088405875
0.5,0.4,33000,0.0066901607177793105,39.149986270728846
0.5,0.4,34000,0.006769134370165611,39.051040857425235
0.5,0.4,35000,0.006739236557960366,38.754041744126454
0.5,0.4,36000,0.006913367875705794,39.25849152771473
0.5,0.4,37000,0.006834291188417971,39.044854006983755
0.5,0.4,38000,0.006780249046281238,39.21504355792938
0.5,0.4,39000,0.006782062338954701,39.38745236917626
0.5,0.4,40000,0.00681983962063174,39.08719392396476
0.5,0.4,41000,0.006765668684059842,39.05552366152853
0.5,0.4,42000,0.0068161697666757285,38.82879120460899
0.5,0.4,43000,0.006825161349409173,39.221351995089975
0.5,0.4,44000,0.00685486285256103,39.43061907653939
0.5,0.4,45000,0.006841348376364706,38.96795472093126
0.5,0.4,46000,0.006769863684459259,38.86610189660094
0.5,0.4,47000,0.00682784481914978,39.17899184605037
0.5,0.4,48000,0.006946381210365647,39.397272559586234
0.5,0.4,49000,0.00670764561626077,39.26749726059612
1.0,1.0,1000,0.016602290080833648,33.61685025583896
1.0,1.0,2000,0.016528822599167138,34.08346625799298
1.0,1.0,3000,0.018175270668262147,33.235838944614144
1.0,1.0,4000,0.018611584996390127,33.15468712655386
1.0,1.0,5000,0.017478932537322373,33.45293213520406
1.0,1.0,6000,0.016917618394628586,33.85208024901486
1.0,1.0,7000,0.017423510316273715,33.295511189543355
1.0,1.0,8000,0.017718441300260797,33.26399801777132
1.0,1.0,9000,0.016687129487564345,33.84150668374299
1.0,1.0,10000,0.017000217530144628,33.647741740633236
1.0,1.0,11000,0.016815152990339727,33.42811195691574
1.0,1.0,12000,0.017653440860062385,33.314494215577575
1.0,1.0,13000,0.01918510889714095,33.074473420041365
1.0,1.0,14000,0.01718348002596325,33.46159981833341
1.0,1.0,15000,0.016644859532855716,33.6441671943184
1.0,1.0,16000,0.016874184503164056,33.597524355079514
1.0,1.0,17000,0.016006802126321253,34.11860011558007
1.0,1.0,18000,0.017287590412982865,33.81014211845494
1.0,1.0,19000,0.018856954764721774,32.92306644477496
1.0,1.0,20000,0.01868295407152193,32.4633491864235
1.0,1.0,21000,0.01765556673086615,33.464402613216166
1.0,1.0,22000,0.015046151612212493,34.36767872896364
1.0,1.0,23000,0.01702551578269735,33.17441005396609
1.0,1.0,24000,0.01668242839660051,33.57007274255003
1.0,1.0,25000,0.017840899316847177,33.206504266000685
1.0,1.0,26000,0.018253135317241445,33.22274657249462
1.0,1.0,27000,0.01770523399698273,33.17839540715628
1.0,1.0,28000,0.016641716296178787,33.27626328609763
1.0,1.0,29000,0.017110877256153185,33.63169705926102
1.0,1.0,30000,0.017416188700585408,33.6700663872863
1.0,1.0,31000,0.017104640877352705,33.75671199576944
1.0,1.0,32000,0.01841588642237183,33.02289275877521
1.0,1.0,33000,0.017362125211180232,33.4235708055536
1.0,1.0,34000,0.01832289114477934,32.63887335789745
1.0,1.0,35000,0.01655839089608569,33.955726670398626
1.0,1.0,36000,0.01797246379578389,33.40117414908637
1.0,1.0,37000,0.01676266949160069,33.56477843442116
1.0,1.0,38000,0.016089279677751187,34.1527591986449
1.0,1.0,39000,0.019019960893149376,32.6794796268082
1.0,1.0,40000,0.018053382019114356,33.11975142256699
1.0,1.0,41000,0.01738964680840686,33.664214890820624
1.0,1.0,42000,0.017655048485205004,33.08705340853406
1.0,1.0,43000,0.019313818512878923,33.01323263409038
1.0,1.0,44000,0.01694875373619837,33.70321608337117
1.0,1.0,45000,0.017372399671671344,33.66741334364572
1.0,1.0,46000,0.016595952036610007,33.79304650781721
1.0,1.0,47000,0.01848360965718514,33.49361605485179
1.0,1.0,48000,0.019059497533478922,33.020413550917894
1.0,1.0,49000,0.018261200799078732,33.75370089620762
1.0,2.0,1000,0.0495695721875876,28.439602306929466
1.0,2.0,2000,0.06904594705724322,25.824872562498477
1.0,2.0,3000,0.059040089572329243,27.110559600010237
1.0,2.0,4000,0.06363052595622964,27.45224536591031
1.0,2.0,5000,0.05308187931138335,27.085227876886357
1.0,2.0,6000,0.06422920433733592,26.69646262873556
1.0,2.0,7000,0.05737232510323642,26.940349852950686
1.0,2.0,8000,0.0553465080812892,27.180226111626002
1.0,2.0,9000,0.054815107837486755,27.193786564127528
1.0,2.0,10000,0.05854373462731932,26.999875660832544
1.0,2.0,11000,0.05890617186419863,26.72821967550816
1.0,2.0,12000,0.04732227766852156,27.740203353792793
1.0,2.0,13000,0.06408848644560683,26.544055129929472
1.0,2.0,14000,0.06180379305850274,26.229366133985963
1.0,2.0,15000,0.05946471450901606,26.45653160499223
1.0,2.0,16000,0.05937053112392647,27.223106616468918
1.0,2.0,17000,0.04965378986465216,27.98010404420669
1.0,2.0,18000,0.06350334869534094,26.787458371904798
1.0,2.0,19000,0.05637381955727374,27.404807437901315
1.0,2.0,20000,0.05063676890408475,27.3303191606441
1.0,2.0,21000,0.059310375254965464,28.130050100181442
1.0,2.0,22000,0.053343614977709154,27.35252172144849
1.0,2.0,23000,0.05969295806661914,27.83544607030789
1.0,2.0,24000,0.06188719663646096,27.25635000990753
1.0,2.0,25000,0.05701555574539583,27.534979358721035
1.0,2.0,26000,0.05755186107129129,27.3728809327095
1.0,2.0,27000,0.0668315523507508,26.50478214338502
1.0,2.0,28000,0.05026833587091754,28.130001403518293
1.0,2.0,29000,0.058829353659814065,27.05038806816563
1.0,2.0,30000,0.059422082932655815,27.4127778403006
1.0,2.0,31000,0.05617064001145724,27.582541719163437
1.0,2.0,32000,0.059631698201111895,26.043616612492997
1.0,2.0,33000,0.05929953328128266,26.541075534906376
1.0,2.0,34000,0.05796118695353266,27.36754128212735
1.0,2.0,35000,0.056626473109727814,27.30752515998131
1.0,2.0,36000,0.050736099935947465,28.768490265681002
1.0,2.0,37000,0.0468718832791253,28.277115632249583
1.0,2.0,38000,0.05881202530836164,27.292558955429854
1.0,2.0,39000,0.05993044789288364,27.235418377645864
1.0,2.0,40000,0.0599793656739076,26.35012120990953
1.0,2.0,41000,0.060000921807017306,27.9659406442872
1.0,2.0,42000,0.05443110878195071,27.62269468673253
1.0,2.0,43000,0.062104735743320275,26.341343396067238
1.0,2.0,44000,0.06403655746254136,26.826337179460428
1.0,2.0,45000,0.05896397129922095,27.142406325406398
1.0,2.0,46000,0.05392459244080444,27.232458647685426
1.0,2.0,47000,0.04772143767418669,28.520506879847538
1.0,2.0,48000,0.05894996225596281,26.89914991887401
1.0,2.0,49000,0.05289734732608268,28.608277440616
1.0,3.0,1000,0.13806543074783617,22.035106218614835
1.0,3.0,2000,0.15525358845342113,20.15594439621978
1.0,3.0,3000,0.11741627750185475,22.27633887409931
1.0,3.0,4000,0.12406728528208519,23.397710872036892
1.0,3.0,5000,0.13000757617510894,21.855537740284877
1.0,3.0,6000,0.15853095806180645,22.350596263077588
1.0,3.0,7000,0.11997408525248687,22.20431315341581
1.0,3.0,8000,0.1287205996224441,22.278989679028406
1.0,3.0,9000,0.1314174334455726,22.610637867868896
1.0,3.0,10000,0.09904637609842641,24.76921880647798
1.0,3.0,11000,0.1373155006104733,21.270644501738307
1.0,3.0,12000,0.13751059946797478,21.63662638571158
1.0,3.0,13000,0.13380695434338163,22.131429745505184
1.0,3.0,14000,0.11612099068541774,22.632454250714964
1.0,3.0,15000,0.12514984518336275,21.796019155335145
1.0,3.0,16000,0.11262909870315511,22.316788743841624
1.0,3.0,17000,0.1368509863325938,22.22796445828343
1.0,3.0,18000,0.117919823340502,22.50061081465211
1.0,3.0,19000,0.15359200493628256,21.285454235576893
1.0,3.0,20000,0.14370938352111085,21.17128605691199
1.0,3.0,21000,0.09346155126413291,24.8980176075827
1.0,3.0,22000,0.13450924450089344,22.399080255455157
1.0,3.0,23000,0.1396387996110891,20.827715654430925
1.0,3.0,24000,0.12574032749263683,22.384475452140656
1.0,3.0,25000,0.1272624103047315,22.618557996120177
1.0,3.0,26000,0.10957560630854617,22.767114134057742
1.0,3.0,27000,0.13220559040892257,22.14938867155137
1.0,3.0,28000,0.15143577668194758,20.00394319730467
1.0,3.0,29000,0.15213488434538042,21.360670707613046
1.0,3.0,30000,0.11879798817470962,23.082795301624422
1.0,3.0,31000,0.1304437617191614,22.821065038047024
1.0,3.0,32000,0.12895381482761695,22.95846425547803
1.0,3.0,33000,0.14548366790597037,21.99009527401605
1.0,3.0,34000,0.13725951327942346,22.605011002042616
1.0,3.0,35000,0.15392922843242907,21.61402800622451
1.0,3.0,36000,0.14630197737127468,21.270712722004568
1.0,3.0,37000,0.12666090791406434,22.36654202715364
1.0,3.0,38000,0.12448818133105191,22.927313005271206
1.0,3.0,39000,0.11255872115335915,23.637655617130726
1.0,3.0,40000,0.12164662639199693,22.42821792488815
1.0,3.0,41000,0.112893670862612,22.311353129193687
1.0,3.0,42000,0.10685236478757446,23.385424471559524
1.0,3.0,43000,0.13941786177075308,19.79787838315873
1.0,3.0,44000,0.15847610839560214,21.94814301088785
1.0,3.0,45000,0.13277839294676572,21.557240463731915
1.0,3.0,46000,0.13454536055551033,21.586332548165164
1.0,3.0,47000,0.12679352167301183,22.66609871331286
1.0,3.0,48000,0.10379754430394927,24.343132841887886
1.0,3.0,49000,0.1260236739958756,22.902060809817584
1.0,4.0,1000,0.20578481082925815,21.011209356177112
1.0,4.0,2000,0.2296049338497343,17.322445417655494
1.0,4.0,3000,0.2914024248559598,15.635571289043398
1.0,4.0,4000,0.27790268287030023,16.539461594754655
1.0,4.0,5000,0.2040473822291209,19.95309259840612
1.0,4.0,6000,0.2706351421778802,18.74108748564996
1.0,4.0,7000,0.22734149999346903,17.776191845099724
1.0,4.0,8000,0.2260485762629359,17.741385049229198
1.0,4.0,9000,0.2916516895826725,16.472578776432236
1.0,4.0,10000,0.21424294365499574,18.28206403933272
1.0,4.0,11000,0.18549358638527952,18.718466853006156
1.0,4.0,12000,0.2510695504662094,18.55922531693076
1.0,4.0,13000,0.17292930839235865,21.111790368363156
1.0,4.0,14000,0.22316223810786937,19.161315237919666
1.0,4.0,15000,0.23385481968384886,17.92152603848282
1.0,4.0,16000,0.27035102360003066,15.372069080611757
1.0,4.0,17000,0.28108467057917597,15.203585664106722
1.0,4.0,18000,0.24341957115815313,16.811526580566262
1.0,4.0,19000,0.18945645491830457,18.271824552745105
1.0,4.0,20000,0.1676624392465782,21.37551793972187
1.0,4.0,21000,0.2363332380859196,18.086611267323153
1.0,4.0,22000,0.24736626086619493,17.61145362320816
1.0,4.0,23000,0.25653986442487964,17.739251721731385
1.0,4.0,24000,0.21405086339229085,18.26842633084041
1.0,4.0,25000,0.20186563467167037,20.251667902748043
1.0,4.0,26000,0.23933588860526198,18.35886467188316
1.0,4.0,27000,0.22740330931209005,18.75913988526999
1.0,4.0,28000,0.20782219300551857,19.59545116589548
1.0,4.0,29000,0.2659835344943705,17.753277628245176
1.0,4.0,30000,0.2274971641486332,19.39201276737841
1.0,4.0,31000,0.23230380995618014,18.820345485421992
1.0,4.0,32000,0.20765854611436768,19.840690839193773
1.0,4.0,33000,0.24134520341484947,19.220533067005896
1.0,4.0,34000,0.22183064147325965,18.19288123552834
1.0,4.0,35000,0.27819529455244996,16.858295087364407
1.0,4.0,36000,0.17823868606287985,21.010003685684175
1.0,4.0,37000,0.23986811042661568,18.482313253293366
1.0,4.0,38000,0.22885728180413073,18.359988883498186
1.0,4.0,39000,0.2175787082035082,18.52825996957889
1.0,4.0,40000,0.24389556443643215,16.966771641527412
1.0,4.0,41000,0.1913785291420344,20.32088582880793
1.0,4.0,42000,0.2245128146898098,19.122520086645086
1.0,4.0,43000,0.2139290797064139,19.979623158731243
1.0,4.0,44000,0.20996832069048824,18.27859074469944
1.0,4.0,45000,0.1965499757879701,20.130933295276794
1.0,4.0,46000,0.23412735950462676,18.16690639600396
